118035,323570,4
118035,388399,5
118035,115161,5
118035,95703,5
118037,171046,5
118037,365881,5
118037,328852,5
118037,31000,5
118037,109566,5
118037,357454,5
118037,136166,5
118037,86868,5
118037,354616,5
118037,176896,5
118037,359526,5
118037,113136,4
118037,352086,5
118037,48740,5
118038,138698,5
118038,783096,3
118038,169197,3
118038,357454,5
118038,109566,5
118038,328852,5
118038,31000,5
118038,86868,5
118038,365881,5
118038,171046,5
118038,354616,4
118038,176896,4
118038,697629,4
118038,133993,4
118038,169532,4
118038,350771,3
118038,49598,4
118038,177278,4
118038,352086,5
118038,48740,5
118038,856133,4
118038,372209,3
118038,256643,2
118038,85688,4
118038,621199,4
118038,156230,3
118038,42540,5
118049,192676,1
118049,504746,3
118050,237668,4
118050,87153,4
118050,169940,2
118051,69676,4
118052,130558,4
118052,5142,3
118056,74592,5
118064,319105,4
118064,399595,4
118064,46987,3
118066,392840,3
118068,505589,5
118069,384254,1
118070,153457,5
118072,363246,2
118075,872017,2
118075,211496,5
118077,195935,1
118078,171280,4
118080,500431,1
118082,240851,2
118082,170611,4
118083,666353,5
118083,613041,3
118087,288487,2
118091,832396,4
118092,772501,5
118099,288487,5
118102,172049,4
118103,89332,4
118103,291745,4
118104,839050,1
118108,286165,4
118110,171597,4
118114,405061,4
118115,595131,3
118116,361645,4
118116,149724,4
118120,49354,3
118121,389728,2
118122,394548,4
118122,281004,3
118122,202044,3
118126,624621,5
118126,848366,3
118127,541548,2
118127,608813,5
118127,667169,5
118127,499603,4
118127,250495,4
118127,177951,5
118127,72749,3
118127,190236,3
118129,130584,5
118131,586606,1
118132,370681,3
118133,930086,4
118133,760282,3
118133,288625,5
118133,222108,4
118133,145101,4
118133,219664,4
118133,147,4
118133,218901,4
118133,84656,3
118133,6442,4
118133,392031,2
118136,327420,5
118137,577925,2
118137,170611,4
118139,831703,3
118139,372398,4
118139,240745,1
118139,259207,3
118147,827807,1
118148,612213,4
118149,281748,3
118149,179077,5
118153,195497,3
118157,792019,5
118157,49103,5
118159,130584,3
118159,353579,4
118160,179832,3
118165,135283,4
118165,27868,4
118165,741537,3
118165,326210,5
118169,261501,5
118170,9852,4
118185,332107,4
118190,66002,1
118190,46592,3
118201,589744,4
118201,465700,5
118202,191568,2
118202,222032,4
118206,282575,4
118208,323019,5
118208,766077,5
118208,85875,5
118209,816257,4
118209,2709,5
118209,293073,5
118209,56796,5
118210,74592,4
118210,212769,4
118210,26531,5
118210,131497,5
118227,63860,3
118228,149529,4
118229,213301,2
118233,317197,4
118240,259059,5
118252,314966,5
118252,249391,5
118253,694754,5
118253,728391,5
118253,85552,3
118253,12029,3
118254,265090,5
118254,516065,5
118254,315530,2
118255,64079,2
118255,280081,5
118257,224927,5
118258,220136,2
118266,391017,5
118266,345,5
118266,171967,5
118268,354228,4
118270,192676,4
118270,195497,4
118270,190725,4
118270,136981,5
118270,257609,4
118272,169881,3
118275,519078,5
118275,133983,5
118276,401813,5
118276,725789,5
118276,369062,3
118276,255093,4
118280,6442,4
118280,215649,4
118281,49956,4
118281,250828,3
118281,85645,3
118283,252394,2
118301,845485,3
118301,884890,3
118301,147927,4
118303,226057,5
118305,90292,4
118307,548644,5
118307,708493,3
118308,76838,4
118308,730352,1
118308,283620,1
118310,841181,1
118312,49742,3
118313,274267,3
118314,190973,3
118319,12285,4
118319,190080,5
118324,949262,5
118324,200762,5
118326,23284,3
118327,571090,1
118328,286215,4
118332,820908,4
118332,574786,4
118332,89781,4
118332,345846,4
118332,103928,4
118332,932113,4
118332,143034,4
118332,126997,4
118332,325034,4
118333,185537,1
118333,138574,4
118333,109752,4
118333,325034,5
118334,151946,3
118334,91987,4
118334,374341,4
118334,321677,5
118334,275177,5
118335,491529,4
118335,356067,5
118335,865670,1
118335,92175,4
118335,177837,5
118335,370681,3
118335,85688,3
118336,3996,5
118336,82952,4
118336,885861,5
118336,546411,3
118336,688218,3
118336,491529,4
118336,668117,3
118336,235571,5
118336,17211,3
118336,596222,5
118336,308702,5
118336,905460,4
118336,253054,4
118336,403425,5
118336,252216,4
118336,252189,3
118338,363254,5
118341,7488,3
118341,246115,5
118341,401413,5
118343,122852,1
118343,391794,3
118343,112746,4
118343,366741,2
118348,140523,5
118348,157634,4
118348,919211,4
118348,635996,3
118348,275177,4
118348,365841,3
118348,219349,1
118348,407451,5
118350,224421,4
118356,286165,4
118356,1656,5
118360,347289,4
118360,172977,5
118360,85644,5
118360,356252,3
118362,850841,4
118362,101994,5
118362,311334,5
118362,277858,4
118362,880907,5
118362,144718,5
118362,923208,3
118362,730352,5
118362,557847,5
118362,546411,4
118362,872014,3
118362,186286,3
118362,25840,4
118362,369524,5
118362,726820,5
118362,389047,5
118362,219577,1
118362,67429,3
118362,72150,4
118362,111904,5
118362,71595,4
118362,558567,4
118362,106580,4
118362,179727,4
118362,256861,5
118362,159824,3
118362,85315,4
118362,783901,4
118362,428771,2
118362,674768,5
118362,46592,5
118362,169940,3
118362,274267,5
118362,135062,3
118362,365596,4
118362,194342,5
118363,229831,3
118364,396363,5
118368,898137,5
118368,208854,3
118368,693784,4
118368,730352,5
118368,609856,5
118368,364545,4
118368,30160,4
118368,772501,4
118368,174016,3
118368,823952,2
118368,171967,5
118368,197936,4
118368,613116,4
118397,9852,4
118397,385143,3
118400,53368,1
118402,866967,3
118402,94767,5
118407,347542,4
118407,530433,4
118407,153703,5
118408,160914,5
118421,691041,5
118421,8647,1
118421,180519,4
118421,75794,3
118421,109916,4
118426,127617,5
118438,178016,4
118441,325034,5
118444,249051,4
118444,73803,4
118448,839006,1
118450,463007,5
118450,283160,4
118450,551133,5
118450,250828,4
118458,480616,4
118461,48793,5
118462,109165,5
118463,370681,3
118464,317010,4
118466,8647,4
118468,385143,4
118473,31285,5
118474,112229,4
118478,31285,5
118482,8647,4
118487,113705,5
118488,798094,5
118488,586662,4
118492,219406,5
118494,49742,5
118494,250828,5
118502,50758,5
118503,879926,5
118503,135672,5
118508,833785,5
118512,211914,4
118515,52424,4
118520,49033,4
118520,169608,5
118522,93171,4
118523,49956,5
118529,389973,5
118529,322597,4
118530,887956,4
118531,820908,2
118531,386553,3
118531,47751,4
118536,213564,3
118536,32143,4
118536,131340,4
118537,68632,5
118537,107593,3
118537,215649,4
118539,243883,3
118539,914505,4
118539,109916,3
118540,745622,4
118542,485567,4
118552,680634,5
118560,49748,2
118560,72749,4
118561,506685,1
118562,153664,1
118565,85134,5
118566,747926,3
118580,108713,5
118581,189908,4
118582,180519,3
118584,243883,4
118584,27541,2
118584,872918,2
118587,45257,5
118596,150069,4
118602,87338,4
118605,93563,5
118616,96524,4
118618,265457,1
118620,109564,5
118621,469245,5
118621,350771,3
118634,259207,5
118635,884890,3
118635,360381,4
118636,69456,3
118636,225757,4
118647,459433,2
118647,148839,4
118657,829271,4
118657,833622,2
118659,93017,4
118661,376177,5
118663,217350,4
118663,47751,5
118663,163884,4
118663,194387,3
118665,256609,3
118668,32143,3
118678,28724,4
118678,561466,5
118678,46766,5
118679,128999,5
118679,401551,5
118680,865597,1
118680,364509,1
118685,218718,5
118685,91119,5
118688,366742,4
118692,399142,5
118692,51957,5
118693,45978,3
118694,919073,4
118709,775856,5
118711,745537,4
118714,196874,5
118714,217007,3
118714,564331,5
118724,648300,4
118724,847030,4
118731,328086,5
118735,114160,4
118738,366772,4
118740,74999,3
118743,33061,5
118744,291540,3
118744,91027,4
118746,684122,1
118746,866067,4
118746,44853,4
118747,314604,2
118752,646881,2
118758,93863,5
118758,728009,4
118758,76488,5
118758,781898,4
118765,213889,5
118773,841181,2
118777,745622,4
118777,86311,4
118777,315530,2
118778,745622,3
118793,197904,5
118793,7505,5
118794,853034,5
118794,752650,4
118794,247421,5
118794,433032,5
118795,204788,4
118819,70650,4
118822,325255,5
118822,24283,5
118834,243883,4
118834,353069,3
118834,255258,3
118834,249051,4
118834,256163,4
118834,150336,4
118834,256325,4
118834,138663,3
118834,4629,4
118840,49742,5
118841,909472,5
118844,220136,3
118850,450355,4
118850,428191,2
118850,21499,1
118850,280081,4
118850,87000,1
118850,74344,2
118851,399142,4
118851,255258,4
118851,248179,3
118853,66362,1
118856,633478,5
118856,385219,5
118856,283160,3
118856,514754,5
118856,225910,5
118856,676118,4
118858,286165,5
118858,116393,5
118858,117466,5
118878,328775,3
118881,46592,5
118881,249421,4
118881,274267,4
118883,385272,4
118898,5328,5
118899,391794,4
118899,26760,5
118899,166,5
118899,138679,5
118899,151133,3
118903,317713,5
118903,157564,3
118903,153126,5
118903,507859,5
118925,256325,5
118933,328775,4
118935,325198,4
118936,679245,5
118939,91027,4
118965,72849,5
118965,237668,5
118987,505806,4
118987,179727,4
118989,728391,5
118989,695517,5
118990,833885,3
118990,358081,3
119000,497154,4
119000,89781,3
119000,360753,3
119000,103928,1
119000,288873,1
119000,107237,3
119000,930434,3
119000,256163,4
119000,401684,4
119000,728009,3
119001,554398,3
119004,583035,4
119004,151946,4
119005,389728,2
119023,93563,5
119044,133993,4
119049,137104,4
119049,132504,4
119051,72686,5
119059,138574,1
119069,133993,4
119073,745622,4
119076,358081,4
119087,251765,4
119087,91788,4
119087,30438,3
119088,614812,1
119088,839814,5
119088,918040,5
119088,502484,5
119088,186572,5
119088,473329,3
119088,786717,5
119088,386792,4
119088,20363,4
119088,753506,3
119088,144718,5
119088,814610,4
119088,409870,5
119088,596425,5
119088,44077,4
119088,147193,4
119088,626385,4
119088,923430,5
119088,71789,4
119088,532716,4
119088,940619,5
119088,328775,4
119088,923681,1
119088,783345,4
119088,623554,4
119088,257101,5
119088,255258,4
119088,197448,4
119088,111561,4
119088,33567,4
119088,314345,3
119088,845485,4
119088,398891,3
119088,6838,3
119088,648839,1
119088,636320,4
119088,199178,3
119088,929763,5
119088,215608,5
119088,43793,4
119088,133400,4
119088,32143,2
119088,211972,4
119088,283386,4
119088,127843,5
119088,72749,3
119088,192836,1
119088,364509,4
119088,923459,4
119094,370681,4
119094,283379,4
119096,352779,5
119096,327846,5
119096,509180,5
119100,130013,3
119101,127124,5
119112,706437,5
119112,745537,3
119113,243313,3
119113,452187,4
119113,151373,5
119118,132873,5
119118,232075,3
119118,41555,5
119121,530433,3
119126,46987,4
119189,82952,4
119189,568571,4
119189,9510,4
119189,31997,4
119196,46046,3
119196,276312,3
119206,286561,4
119210,363246,4
119227,293382,3
119230,471347,4
119232,255258,4
119232,94677,4
119232,193499,3
119232,47045,3
119233,745537,3
119243,153765,5
119243,321897,5
119250,469245,3
119258,185483,5
119258,62113,4
119258,323031,3
119258,93563,5
119258,754864,5
119267,169881,4
119267,388218,4
119277,220136,3
119287,82952,5
119287,448451,4
119287,89781,5
119287,473329,5
119287,262368,5
119288,114074,5
119292,389728,4
119295,399635,5
119295,744,5
119296,138679,4
119298,127617,5
119303,179832,4
119305,269157,5
119325,74999,4
119334,786187,5
119334,96575,5
119342,70779,5
119356,450355,4
119356,64412,4
119376,857494,4
119379,594908,5
119382,14479,4
119384,263618,5
119384,10203,5
119384,68203,4
119395,397635,4
119395,350771,4
119395,73676,4
119395,114301,4
119395,133400,4
119395,138663,4
119396,74999,4
119396,215608,4
119396,429699,1
119410,358081,4
119410,156230,4
119414,64301,5
119414,44878,5
119416,76564,1
119416,10736,4
119416,194170,1
119416,48758,1
119421,156822,5
119426,853410,5
119426,157452,4
119428,392840,4
119429,650646,3
119429,46592,4
119429,9339,5
119430,20876,5
119430,216460,4
119430,745622,4
119441,149529,3
119442,149529,4
119443,44848,4
119444,74999,4
119445,129012,5
119445,491796,5
119448,427518,3
119448,74344,3
119449,234969,5
119449,162500,3
119450,803775,5
119450,234765,4
119450,369524,4
119450,224662,5
119450,469418,3
119450,934465,4
119450,76488,5
119450,217350,5
119450,364545,4
119450,156230,4
119461,65219,4
119462,895372,4
119468,279726,5
119472,182,4
119473,114879,5
119479,874331,5
119483,243883,4
119486,533312,4
119486,531388,4
119486,828218,4
119486,705731,4
119486,106056,4
119500,251533,3
119504,130044,3
119514,194854,4
119515,48977,4
119515,64301,4
119515,96575,2
119515,177951,4
119535,32143,5
119536,20363,4
119536,82952,5
119536,249051,4
119536,652365,4
119536,386997,5
119536,28330,4
119536,50007,4
119536,71632,4
119536,169940,3
119536,179727,3
119536,73273,4
119536,198873,2
119536,317740,4
119536,789207,4
119536,173428,4
119536,73577,4
119537,179727,3
119537,217350,3
119537,169881,4
119537,115161,5
119538,132963,4
119538,193549,4
119544,624658,5
119548,112704,1
119549,44878,4
119549,249421,3
119553,178016,5
119565,138663,4
119566,610005,5
119570,11328,3
119576,8647,5
119576,391017,5
119576,752650,3
119576,358081,3
119576,93647,4
119581,129686,3
119584,224934,4
119587,194387,4
119589,845485,2
119590,27333,5
119593,750324,5
119597,69456,4
119599,133400,4
119599,46936,4
119601,85552,3
119603,728009,3
119603,781898,3
119608,148586,4
119612,49693,3
119613,361309,4
119616,8647,4
119616,744,3
119623,103529,4
119623,49642,4
119624,385272,2
119625,741537,4
119626,44878,4
119626,190236,1
119626,72749,4
119626,386131,5
119626,115600,4
119627,212969,5
119627,386131,4
119627,216851,4
119628,52400,5
119629,385272,4
119630,385272,4
119631,359097,5
119631,91027,5
119631,318832,4
119631,15,4
119632,386131,5
119633,294618,4
119634,855812,5
119635,158018,5
119636,392887,3
119637,8731,4
119639,361309,4
119640,539244,4
119640,152603,4
119641,64301,5
119642,126931,4
119643,135956,5
119643,221217,5
119643,389137,5
119644,213301,4
119645,213301,2
119648,136981,4
119651,641062,4
119652,90754,3
119653,249051,3
119653,613041,3
119653,25840,4
119653,915863,1
119653,90754,4
119653,63895,5
119653,279615,4
119653,356471,5
119653,71632,3
119653,190725,3
119655,31285,5
119655,49693,5
119656,192676,2
119656,133983,5
119657,358474,4
119657,64301,5
119658,177628,4
119660,89179,2
119660,363254,5
119660,539244,4
119660,48104,5
119660,158711,3
119660,108936,5
119661,319105,4
119661,354789,5
119662,593182,4
119663,293606,5
119664,29563,4
119664,49680,3
119664,283160,5
119664,213301,4
119666,350771,2
119667,91034,5
119667,282875,3
119667,361309,3
119668,28560,3
119670,397331,4
119671,322844,4
119673,91027,4
119675,103304,3
119675,25840,4
119675,138574,2
119675,283160,5
119675,5253,3
119675,227401,1
119675,364545,3
119675,840293,4
119675,289676,4
119675,145101,4
119675,156230,4
119675,667944,4
119675,385272,2
119675,366741,5
119675,46560,4
119675,5311,2
119675,816423,4
119690,518248,3
119690,131284,5
119692,129012,4
119692,385143,4
119692,26782,4
119706,180519,3
119706,158638,1
119710,152095,2
119714,321825,1
119715,305395,4
119715,27845,2
119717,230190,4
119719,664329,2
119748,674088,5
119757,470723,4
119757,216704,4
119758,280081,4
119758,358081,3
119772,730539,5
119778,732055,4
119782,166,5
119797,818006,4
119797,175469,5
119798,134383,5
119800,221520,5
119800,134324,5
119809,485567,4
119810,225208,4
119810,298317,2
119812,626875,1
119817,251765,4
119821,72699,4
119825,64375,2
119828,613041,3
119828,596222,1
119828,11203,4
119832,313539,2
119832,64480,4
119832,49598,4
119833,225231,5
119833,333771,4
119833,789245,2
119833,443344,3
119833,707460,5
119833,860682,4
119833,213885,1
119834,540683,4
119851,861280,5
119851,251567,4
119857,322844,4
119860,333069,5
119874,845485,4
119874,357985,5
119876,523624,4
119876,407265,5
119877,156230,3
119877,551133,5
119877,724982,5
119878,835146,4
119879,946660,5
119879,898548,4
119879,32306,4
119880,5311,2
119880,184471,4
119880,744,4
119881,436116,5
119882,392887,4
119891,949944,1
119891,112304,1
119891,686939,1
119900,197542,4
119904,797175,2
119904,353481,3
119904,196040,5
119906,315596,5
119906,256609,3
119907,69019,5
119907,857086,5
119915,27780,3
119921,419237,4
119921,728009,3
119921,829925,4
119921,469245,5
119921,570294,4
119921,505806,3
119921,65093,4
119921,485567,5
119921,551133,4
119921,770116,4
119921,936595,3
119921,157793,4
119921,51405,4
119921,215608,5
119921,73273,4
119921,32143,5
119921,46592,5
119921,212057,4
119921,316408,5
119921,128498,4
119921,791637,4
119921,213301,1
119921,216476,5
119923,59951,4
119925,683052,2
119925,276312,3
119926,133993,4
119926,46936,3
119927,518696,4
119927,25840,3
119927,828166,4
119927,691613,3
119927,90296,4
119927,13006,2
119927,65017,2
119927,251494,5
119927,389013,3
119927,652898,3
119927,2847,4
119927,2109,4
119927,3153,5
119927,317295,4
119934,115682,4
119934,358474,4
119934,90754,4
119953,251765,4
119953,774995,1
119958,696718,4
119958,905854,4
119959,565371,4
119972,243883,4
119977,30101,2
119993,794560,5
119998,923208,3
120008,920032,3
120014,635869,2
120016,32143,2
120016,820908,5
120016,179727,5
120028,2109,4
120028,148702,4
120028,256163,3
120028,177278,4
120028,391153,4
120028,836186,3
120028,496,3
120028,359997,4
120029,212969,5
120029,169940,4
120029,356252,3
120029,391631,4
120030,32143,1
120030,18783,3
120030,745537,4
120030,169940,4
120030,74999,4
120030,143034,4
120030,212969,4
120030,326210,3
120030,286165,5
120036,11217,1
120043,388218,4
120043,130558,3
120043,361582,1
120046,262368,5
120046,279238,4
120057,874331,4
120064,315530,3
120065,91034,5
120065,315530,3
120066,800496,4
120066,399595,5
120066,141747,5
120066,211235,5
120067,868253,5
120067,723755,5
120067,772328,5
120067,5244,5
120074,290485,5
120077,70299,1
120099,725251,4
120105,260166,4
120110,29563,4
120110,762073,3
120125,49770,4
120135,190973,2
120139,49642,4
120139,923459,4
120139,327334,4
120139,85694,4
120143,399513,5
120146,28600,4
120149,84765,5
120154,539244,4
120160,357798,4
120160,283160,4
120169,27806,3
120169,476529,3
120169,292194,5
120188,30970,5
120190,170083,5
120190,632095,5
120190,320524,5
120196,27703,4
120197,129012,5
120203,5666,4
120212,138871,5
120213,155233,5
120215,65431,4
120224,905460,3
120225,4440,4
120239,783096,5
120239,243883,3
120239,368907,3
120240,115824,4
120248,910344,1
120248,129333,4
120257,946451,2
120271,280081,4
120273,859147,5
120273,921028,4
120274,247859,3
120274,49954,4
120274,315409,3
120278,745537,3
120280,179719,4
120281,258087,5
120282,391794,4
120284,132643,5
120284,95389,5
120290,178016,3
120302,6029,5
120302,46551,3
120302,213740,4
120305,322423,4
120342,85809,5
120357,69019,3
120364,169881,4
120367,2340,5
120367,45365,5
120367,281748,4
120367,47392,4
120367,45456,5
120382,172049,5
120388,164819,5
120394,289156,4
120398,32143,5
120406,106056,4
120406,79647,3
120410,322597,4
120429,49642,4
120431,470723,3
120431,31285,4
120431,76488,3
120431,260469,4
120431,247859,4
120431,211914,4
120432,74999,4
120434,23433,4
120439,243883,4
120441,389728,4
120441,42484,4
120442,53751,5
120443,74999,4
120444,826275,5
120444,591769,5
120444,52643,4
120447,109581,4
120449,473329,4
120449,452187,4
120449,25002,5
120449,327668,4
120449,137126,4
120449,390564,3
120449,884890,4
120449,276312,4
120453,256804,4
120456,45456,5
120457,785602,5
120466,328029,5
120489,1596,4
120510,221495,4
120514,159599,3
120517,812784,1
120522,216704,5
120530,835430,5
120536,386091,4
120542,175520,2
120542,845485,4
120542,132954,4
120561,421437,5
120562,317803,3
120562,685015,2
120562,280081,3
120569,251567,4
120570,507738,5
120571,574786,4
120571,89781,4
120571,118351,3
120571,385219,5
120571,728009,2
120571,354580,3
120571,217350,4
120585,249391,5
120585,140266,5
120585,767952,4
120589,51021,5
120625,523537,5
120625,315118,4
120625,820908,3
120626,811320,5
120626,60473,5
120626,180729,5
120626,11935,5
120626,192676,4
120626,322627,5
120626,108338,4
120626,65081,4
120628,208452,5
120633,319105,5
120633,68122,4
120633,215042,5
120636,75794,4
120640,11951,5
120641,256591,3
120654,282028,5
120654,113023,5
120657,733520,3
120657,132504,5
120673,252394,3
120682,356471,5
120699,135938,4
120701,1070,4
120706,467489,5
120706,6838,2
120706,326647,3
120706,356553,3
120706,356320,4
120706,319049,5
120706,133493,3
120716,49354,4
120716,323358,4
120717,128043,1
120717,328775,5
120718,45315,5
120718,24612,5
120734,861844,5
120742,50204,1
120742,180453,4
120742,4629,4
120742,85626,5
120744,190080,3
120749,312492,3
120749,82952,4
120749,652365,3
120750,155982,4
120762,7454,1
120762,315596,4
120762,503902,3
120762,72686,5
120763,294618,5
120781,103304,3
120785,367079,1
120785,355689,4
120787,201483,5
120787,169732,5
120787,286561,4
120787,156230,3
120787,249421,3
120799,181333,5
120802,202639,4
120805,89999,4
120805,117820,3
120806,217350,5
120806,45617,4
120814,157628,5
120823,323358,3
120824,516840,4
120824,70207,4
120829,561759,2
120834,311244,5
120834,923459,4
120837,290178,4
120837,96424,5
120848,169881,4
120854,435599,5
120908,777621,5
120908,46551,4
120908,96320,5
120927,350771,3
120931,347542,3
120932,130576,1
120937,32143,4
120946,328935,4
120967,147,2
120989,74999,4
120989,91034,4
120989,391957,5
120990,745622,3
121000,559307,2
121000,256776,5
121021,173293,5
121021,636781,4
121034,559469,5
121034,583035,4
121039,924772,5
121039,799055,4
121039,155207,5
121044,746330,4
121050,288157,4
121054,937146,4
121054,505806,1
121054,212036,4
121054,294636,2
121060,71937,5
121063,280573,5
121068,133993,1
121071,27702,5
121072,568404,5
121077,609724,4
121080,516840,5
121098,8647,4
121113,371357,2
121114,280829,5
121115,385366,4
121116,628146,4
121118,250513,4
121121,447059,1
121121,157097,5
121128,575131,5
121142,388812,5
121153,222718,4
121153,93017,4
121153,391631,3
121153,388399,1
121153,65081,5
121153,284695,4
121153,129333,4
121158,74999,5
121158,159874,5
121158,265090,5
121161,646881,5
121161,860333,5
121161,1582,3
121164,775546,2
121174,197904,4
121176,876665,4
121181,321576,3
121181,127971,4
121182,74999,4
121182,367244,4
121182,30156,3
121190,70117,4
121190,169608,5
121198,85130,3
121202,1070,3
121203,215917,4
121206,521945,5
121210,899799,4
121210,95389,4
121210,93915,5
121211,622805,1
121211,914051,5
121211,662556,5
121211,61770,4
121211,687411,3
121211,658,4
121211,92077,4
121211,133400,3
121211,75794,4
121211,352218,4
121212,64280,4
121215,391794,3
121215,49642,5
121216,178898,4
121216,29563,4
121216,74666,5
121216,358118,4
121216,662925,4
121216,28330,3
121216,45308,4
121216,6838,2
121216,107751,4
121216,217350,5
121216,113136,4
121216,90296,4
121216,279978,3
121216,820908,3
121216,593182,4
121216,70651,4
121216,137104,4
121216,24006,5
121216,314348,4
121216,401684,5
121216,212969,3
121216,351590,2
121216,3153,5
121217,280081,4
121217,138679,5
121217,32143,3
121217,46560,5
121217,91034,3
121217,158711,4
121217,215917,5
121217,5142,4
121217,88418,4
121217,46985,4
121217,226106,3
121217,249572,5
121220,865768,5
121225,285749,5
121225,117799,1
121226,296014,4
121226,390671,4
121229,144927,4
121229,673991,3
121229,94701,4
121230,650646,4
121230,778423,2
121232,155982,3
121234,127971,3
121234,279785,4
121238,44923,2
121239,745622,4
121239,43793,5
121240,745622,4
121240,74999,4
121242,70779,5
121243,328956,3
121243,728009,3
121243,321000,5
121243,288222,5
121243,314366,5
121256,127215,5
121258,836186,4
121261,781375,4
121262,388142,5
121265,356373,5
121272,95389,4
121277,372398,4
121277,255258,3
121277,395537,4
121293,728009,4
121293,332623,4
121309,116859,3
121315,660916,1
121316,362793,5
121316,27927,5
121330,72749,4
121331,284695,5
121331,138679,5
121337,544617,5
121353,343708,5
121354,83810,2
121361,72686,5
121367,43325,3
121386,400540,5
121386,398215,4
121388,191568,3
121399,371282,5
121399,327941,4
121399,372639,5
121400,28339,5
121406,937122,4
121413,3153,4
121415,134591,5
121415,399142,3
121415,947927,4
121416,217350,3
121416,49451,5
121416,194387,4
121419,131485,5
121423,74999,4
121428,705572,5
121428,217350,5
121428,24964,4
121429,24964,5
121430,511174,4
121431,393647,4
121432,432004,5
121432,480994,2
121432,473329,4
121432,65065,4
121432,243883,3
121432,47834,4
121432,386997,4
121432,6838,4
121432,395261,4
121432,364545,4
121432,401684,5
121432,197081,3
121432,470723,4
121446,149655,1
121446,320562,3
121448,281748,3
121449,190080,4
121449,316443,4
121451,171207,5
121488,874331,4
121490,8647,4
121492,70650,5
121498,154116,4
121499,32143,5
121502,474158,3
121502,354937,2
121503,923208,2
121503,318030,3
121503,485567,3
121503,321677,4
121503,884890,4
121507,117370,4
121517,374341,3
121521,31285,4
121522,150788,4
121522,802856,5
121523,224927,4
121529,653036,1
121531,90754,3
121543,515356,2
121543,385272,3
121543,215882,5
121552,385219,4
121552,138574,3
121552,249051,4
121552,103304,4
121552,665569,4
121552,392082,4
121556,554398,4
121556,209415,5
121556,427422,4
121556,848512,4
121556,308702,4
121556,644110,3
121556,195546,1
121556,208774,4
121556,641859,4
121556,351982,5
121556,111904,3
121556,908860,5
121556,75794,2
121556,731285,3
121556,314604,1
121556,112229,4
121556,177278,4
121556,186286,4
121556,127843,2
121556,227331,4
121556,179488,4
121556,5311,3
121556,201162,3
121556,152603,5
121556,194387,5
121556,386997,3
121557,215042,5
121557,198067,4
121559,288240,3
121562,319105,4
121562,344874,5
121565,284695,4
121565,129333,4
121570,32996,5
121574,826782,5
121574,860682,4
121592,177746,5
121592,153040,4
121593,219577,4
121595,775796,1
121595,724982,4
121596,664880,3
121597,243883,2
121629,825486,3
121629,653894,1
121629,69228,4
121629,566042,4
121629,43325,2
121642,25840,3
121642,96575,3
121642,920184,5
121642,247859,5
121671,71205,4
121673,921707,4
121673,25840,4
121678,87724,5
121687,150132,2
121691,617322,5
121694,304911,4
121694,397119,5
121723,28600,4
121723,52424,3
121742,491747,4
121742,278127,5
121742,194919,4
121743,384254,5
121744,69019,5
121761,9852,5
121788,76488,4
121788,369524,4
121803,857775,1
121803,172339,3
121804,521501,1
121804,178140,5
121804,169476,5
121804,279778,4
121808,249051,3
121810,900562,5
121810,798609,3
121810,18783,3
121813,74999,4
121817,591604,5
121817,898548,4
121817,148797,5
121817,132504,4
121817,70418,3
121819,401684,4
121819,836186,5
121822,354493,4
121828,400766,5
121839,399142,5
121839,467856,4
121839,98910,4
121839,232055,5
121839,180919,5
121839,874745,2
121839,169608,4
121839,51957,4
121841,361497,1
121853,420805,5
121854,492063,5
121860,319205,4
121873,539244,4
121873,745622,4
121873,148115,5
121873,1656,5
121878,315236,5
121878,667944,4
121883,828795,5
121883,143034,5
121883,190623,5
121884,391190,5
121890,54766,4
121891,157552,5
121896,129098,4
121897,498969,5
121897,154501,4
121897,856133,2
121897,199077,4
121897,169585,1
121902,342669,3
121903,745537,4
121924,133470,4
121935,68203,4
121939,550710,5
121943,192139,4
121944,49936,4
121951,279785,4
121958,919073,2
121958,156156,4
121958,398867,5
121959,353649,4
121959,91987,4
121959,128370,4
121959,152603,5
121959,607732,3
121962,150391,1
121963,106056,5
121967,249051,2
121968,26843,3
121971,360130,4
121979,892043,1
121980,358201,3
121980,71205,3
121986,249051,3
121987,67364,4
121988,391794,3
121988,76488,2
121990,289483,5
121991,132504,3
121999,353610,1
122008,372209,4
122010,190973,3
122021,119563,5
122028,807276,4
122028,206645,3
122028,188057,1
122028,580520,1
122028,75372,1
122028,873648,1
122028,112523,3
122034,286215,5
122039,244670,4
122039,143034,4
122040,32143,3
122044,152095,4
122052,791637,4
122052,397582,5
122056,636781,4
122060,366772,3
122060,665569,4
122060,103304,4
122060,516840,4
122060,505806,4
122060,485567,4
122060,431467,1
122061,145820,3
122061,18698,5
122061,327058,4
122061,38112,1
122061,442013,1
122070,218901,4
122070,636781,4
122070,364307,1
122071,310343,4
122087,55778,4
122107,90754,4
122110,27703,4
122110,108713,4
122110,149624,5
122135,159514,5
122147,180519,4
122147,664880,4
122153,33094,4
122153,282534,4
122153,215917,5
122158,756913,4
122167,25134,3
122167,155466,2
122167,43952,4
122167,90754,4
122167,186286,4
122168,91720,5
122173,391153,4
122174,303477,4
122175,103529,3
122175,861280,3
122181,391794,5
122181,8647,4
122182,359001,2
122202,201089,4
122202,128271,3
122202,149300,3
122208,705731,4
122208,725789,4
122208,510689,5
122228,148970,4
122228,88463,5
